[?1034hTDR Style initialized
Getting L3 for AK4
Getting L2 for AK4
Getting L1 for AK4
Getting L3 for AK8
Getting L2 for AK8
Getting L1 for AK8
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_2.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_3.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_4.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_5.root
Processing file /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
   nuCandP4 pt =  62.91, y =    nan, phi =  -1.67, m = -70.68
   theLepton pt =  30.38, y =  -0.69, phi =   1.82, m =   0.14
   bJetCandP4 pt = 928.34, y =  -0.97, phi =   1.86, m = 155.87
   hadTopCandP4 pt = 967.48, y =  -0.96, phi =   1.86, m = 189.81
   nuCandP4 pt =  18.55, y =    nan, phi =  -0.21, m = -47.00
    ---> Event 115000
   theLepton pt = 193.70, y =   1.22, phi =   2.38, m =   0.11
   bJetCandP4 pt = 539.78, y =   1.02, phi =   2.58, m =  45.26
   hadTopCandP4 pt = 882.57, y =   1.16, phi =   2.58, m = 256.99
   nuCandP4 pt = 114.56, y =   0.97, phi =   2.34, m = -85.52
   theLepton pt =  58.56, y =  -0.34, phi =   1.04, m =   0.14
   bJetCandP4 pt = 533.00, y =  -0.56, phi =   0.90, m =  80.56
   hadTopCandP4 pt = 701.39, y =  -0.47, phi =   0.81, m = 229.01
   nuCandP4 pt =  78.35, y =   0.00, phi =  -2.89, m =  -0.15
Processing file /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_4.root
   theLepton pt =  37.60, y =   0.58, phi =   1.13, m =   0.14
   bJetCandP4 pt = 458.40, y =   0.50, phi =   1.15, m = 112.61
   hadTopCandP4 pt = 517.69, y =   0.50, phi =   1.15, m = 133.56
   nuCandP4 pt =  88.83, y =   0.30, phi =  -0.36, m = -25.65
   theLepton pt = 267.04, y =   1.12, phi =  -1.21, m =   0.14
   bJetCandP4 pt = 184.90, y =   1.10, phi =  -1.76, m =  18.04
   hadTopCandP4 pt = 487.98, y =   1.08, phi =  -1.41, m = 156.73
   nuCandP4 pt =  59.41, y =    nan, phi =  -0.58, m = -66.94
   theLepton pt = 298.45, y =   0.01, phi =   2.47, m =  -0.07
   bJetCandP4 pt = 273.45, y =  -0.16, phi =   2.18, m =  33.54
   hadTopCandP4 pt = 814.70, y =  -0.12, phi =   2.46, m = 232.73
   nuCandP4 pt = 124.69, y =   0.00, phi =   3.11, m =  -0.62
   theLepton pt = 174.41, y =  -0.01, phi =  -1.01, m =   0.14
   bJetCandP4 pt = 324.34, y =   0.08, phi =  -0.72, m =  44.21
   hadTopCandP4 pt = 724.46, y =  -0.06, phi =  -0.99, m = 255.25
   nuCandP4 pt =  64.15, y =   0.97, phi =  -0.75, m = -47.97
   theLepton pt = 128.93, y =  -1.08, phi =  -3.08, m =  -0.07
   bJetCandP4 pt = 271.65, y =  -0.82, phi =  -2.55, m =  28.66
   hadTopCandP4 pt = 512.01, y =  -0.80, phi =  -2.71, m = 197.95
   nuCandP4 pt =  57.29, y =   0.32, phi =   0.89, m = -17.96
   theLepton pt =  45.69, y =  -0.08, phi =   1.69, m =   0.14
   bJetCandP4 pt = 974.90, y =   0.13, phi =   1.71, m = 163.08
   hadTopCandP4 pt = 1040.78, y =   0.12, phi =   1.71, m = 190.60
   nuCandP4 pt =  68.59, y =  -0.01, phi =  -1.15, m =  -0.43
    ---> Event 116000
   theLepton pt =  34.01, y =  -0.65, phi =  -2.01, m =   0.14
   bJetCandP4 pt = 955.52, y =  -0.42, phi =  -1.84, m = 157.49
   hadTopCandP4 pt = 1010.27, y =  -0.44, phi =  -1.85, m = 190.38
   nuCandP4 pt =  48.71, y =  -0.79, phi =   1.09, m = -32.11
   theLepton pt =  60.43, y =   1.55, phi =  -0.05, m =   0.14
   bJetCandP4 pt = 466.71, y =   1.53, phi =   0.19, m = 103.34
   hadTopCandP4 pt = 536.72, y =   1.52, phi =   0.15, m = 140.50
   nuCandP4 pt = 175.07, y =   1.36, phi =   0.04, m = -153.49
   theLepton pt =  36.06, y =   0.49, phi =  -2.61, m =   0.14
   bJetCandP4 pt = 699.03, y =   0.62, phi =  -2.55, m = 131.05
   hadTopCandP4 pt = 816.38, y =   0.59, phi =  -2.51, m = 203.76
   nuCandP4 pt =  41.53, y =    nan, phi =  -3.13, m = -69.11
   theLepton pt =  95.52, y =   0.49, phi =  -2.50, m =   0.14
   bJetCandP4 pt = 836.90, y =   0.68, phi =  -2.63, m = 100.72
   hadTopCandP4 pt = 1010.07, y =   0.67, phi =  -2.63, m = 192.48
   nuCandP4 pt =  50.91, y =  -0.11, phi =   0.13, m =  -5.39
   theLepton pt =  33.70, y =  -1.09, phi =  -2.26, m =   0.14
   bJetCandP4 pt = 397.32, y =  -1.71, phi =  -3.08, m =  59.61
   hadTopCandP4 pt = 626.02, y =  -1.73, phi =   3.01, m = 180.29
   nuCandP4 pt = 156.13, y =  -0.21, phi =  -2.89, m = -31.78
   theLepton pt =  83.89, y =   1.03, phi =  -3.05, m =   0.14
   bJetCandP4 pt = 676.31, y =   0.95, phi =  -2.99, m = 132.88
   hadTopCandP4 pt = 791.91, y =   0.96, phi =  -3.00, m = 185.55
   nuCandP4 pt =  42.44, y =  -0.19, phi =   2.84, m =  -7.99
   theLepton pt =  95.98, y =  -0.59, phi =   2.83, m =   0.02
   bJetCandP4 pt = 106.17, y =  -0.56, phi =   3.06, m =  23.40
   hadTopCandP4 pt = 692.10, y =  -0.88, phi =   2.66, m = 309.83
   nuCandP4 pt = 155.93, y =  -0.72, phi =   2.13, m = -96.67
   theLepton pt =  45.89, y =   1.08, phi =  -1.56, m =   0.14
   bJetCandP4 pt = 759.36, y =   1.04, phi =  -1.64, m = 108.25
   hadTopCandP4 pt = 914.18, y =   0.98, phi =  -1.65, m = 221.28
   nuCandP4 pt =   8.54, y =    nan, phi =   2.62, m = -21.59
   theLepton pt = 225.90, y =   1.20, phi =  -3.08, m =   0.08
   bJetCandP4 pt = 904.60, y =   1.03, phi =   2.93, m = 163.08
   hadTopCandP4 pt = 1136.38, y =   1.07, phi =   2.99, m = 271.93
   nuCandP4 pt =  25.72, y =   0.26, phi =   1.23, m =  -6.56
   theLepton pt = 141.34, y =  -0.76, phi =   0.71, m =   0.14
   bJetCandP4 pt = 289.35, y =  -0.41, phi =   0.40, m =  25.42
   hadTopCandP4 pt = 503.97, y =  -0.59, phi =   0.50, m = 160.75
   nuCandP4 pt = 330.17, y =  -0.48, phi =   0.55, m = -146.11
   theLepton pt = 198.08, y =   0.64, phi =   0.61, m =   0.14
   bJetCandP4 pt = 395.45, y =   0.85, phi =   0.70, m =  38.19
   hadTopCandP4 pt = 810.18, y =   0.74, phi =   0.60, m = 212.66
   nuCandP4 pt = 245.05, y =   0.45, phi =   0.33, m = -102.77
   theLepton pt = 597.99, y =  -0.08, phi =  -2.88, m =   0.14
   bJetCandP4 pt = 113.58, y =  -0.33, phi =   2.92, m =  15.29
   hadTopCandP4 pt = 838.24, y =  -0.18, phi =  -2.94, m = 240.37
   nuCandP4 pt = 138.76, y =   0.10, phi =  -3.10, m = -13.61
   theLepton pt = 405.00, y =   0.80, phi =   0.24, m =  -0.08
   bJetCandP4 pt = 334.95, y =   0.82, phi =   0.35, m =  68.38
   hadTopCandP4 pt = 767.74, y =   0.81, phi =   0.29, m = 123.11
   nuCandP4 pt = 104.90, y =   1.33, phi =  -0.21, m = -91.08
    ---> Event 117000
   theLepton pt = 128.46, y =  -0.39, phi =   2.80, m =   0.14
   bJetCandP4 pt = 777.53, y =  -0.51, phi =   2.96, m = 118.21
   hadTopCandP4 pt = 942.82, y =  -0.50, phi =   2.93, m = 167.60
   nuCandP4 pt =  70.84, y =   0.42, phi =   2.52, m = -28.15
   theLepton pt =  58.00, y =  -1.76, phi =   2.32, m =   0.14
   bJetCandP4 pt = 263.29, y =  -1.24, phi =   2.22, m =  22.46
   hadTopCandP4 pt = 602.96, y =  -1.10, phi =   2.48, m = 265.09
   nuCandP4 pt =  19.36, y =   0.27, phi =   2.02, m =  -5.14
   theLepton pt = 178.19, y =  -0.04, phi =   0.16, m =   0.14
   bJetCandP4 pt = 274.57, y =   0.26, phi =  -0.04, m =  58.32
   hadTopCandP4 pt = 637.42, y =   0.16, phi =  -0.06, m = 201.73
   nuCandP4 pt = 336.89, y =  -0.04, phi =  -0.35, m = -11.92
   theLepton pt =  82.28, y =   0.43, phi =   2.82, m =   0.14
   bJetCandP4 pt = 601.28, y =   0.62, phi =   2.69, m =  92.21
   hadTopCandP4 pt = 858.06, y =   0.66, phi =   2.66, m = 197.26
   nuCandP4 pt =  61.93, y =  -0.81, phi =   2.60, m = -41.39
   theLepton pt = 107.45, y =   0.47, phi =   2.34, m =   0.14
   bJetCandP4 pt = 506.19, y =   0.86, phi =   2.28, m =  90.60
   hadTopCandP4 pt = 622.19, y =   0.79, phi =   2.29, m = 148.86
   nuCandP4 pt =  55.37, y =   0.42, phi =   1.05, m = -22.04
   theLepton pt = 147.53, y =  -2.11, phi =   1.09, m =  -0.14
   bJetCandP4 pt = 297.65, y =  -1.78, phi =   1.06, m =  31.81
   hadTopCandP4 pt = 638.55, y =   0.04, phi =  -2.20, m = 201.97
   nuCandP4 pt = 200.38, y =    nan, phi =   0.47, m = -754.27
   theLepton pt =  62.52, y =   1.16, phi =   2.16, m =   0.14
   bJetCandP4 pt = 730.87, y =   1.08, phi =   2.35, m = 177.24
   hadTopCandP4 pt = 777.27, y =   1.09, phi =   2.33, m = 200.98
   nuCandP4 pt =  51.65, y =   0.21, phi =  -1.53, m = -10.93
   theLepton pt = 100.38, y =  -0.28, phi =  -2.75, m =   0.14
   bJetCandP4 pt = 625.67, y =  -0.16, phi =  -2.56, m = 127.46
   hadTopCandP4 pt = 733.92, y =  -0.17, phi =  -2.59, m = 162.69
   nuCandP4 pt =  80.81, y =   0.17, phi =   0.34, m = -13.64
   theLepton pt = 172.49, y =   0.35, phi =   0.05, m =   0.14
   bJetCandP4 pt = 188.82, y =  -0.01, phi =  -0.07, m =  26.27
   hadTopCandP4 pt = 545.34, y =   0.27, phi =   0.18, m = 200.04
   nuCandP4 pt = 161.53, y =   0.26, phi =  -0.86, m = -41.79
   theLepton pt = 199.89, y =  -1.70, phi =  -0.06, m =   0.14
   bJetCandP4 pt = 577.51, y =  -1.65, phi =  -0.09, m = 120.80
   hadTopCandP4 pt = 858.24, y =  -1.66, phi =  -0.10, m = 205.32
   nuCandP4 pt = 135.17, y =    nan, phi =   0.29, m = -244.92
   theLepton pt = 152.87, y =  -0.92, phi =  -0.04, m =   0.14
   bJetCandP4 pt = 720.78, y =  -0.95, phi =  -0.23, m = 151.31
   hadTopCandP4 pt = 915.14, y =  -0.93, phi =  -0.18, m = 226.90
   nuCandP4 pt =  35.70, y =   0.45, phi =  -3.07, m = -15.14
   theLepton pt = 394.62, y =   0.88, phi =  -2.54, m =   0.18
   bJetCandP4 pt = 365.22, y =   1.01, phi =  -2.84, m =  30.48
   hadTopCandP4 pt = 821.87, y =   0.96, phi =  -2.67, m = 185.66
   nuCandP4 pt =  83.48, y =   3.05, phi =  -2.99, m = -83.10
   theLepton pt =  56.60, y =  -1.29, phi =  -1.44, m =   0.14
   bJetCandP4 pt = 625.86, y =  -0.98, phi =  -1.59, m = 149.78
   hadTopCandP4 pt = 765.78, y =  -0.94, phi =  -1.57, m = 261.65
   nuCandP4 pt = 113.44, y =  -0.35, phi =  -1.32, m = -38.00
   theLepton pt = 147.66, y =   0.28, phi =   2.62, m =  -0.03
   bJetCandP4 pt =  65.07, y =   0.60, phi =   1.63, m =  10.00
   hadTopCandP4 pt = 571.21, y =   1.63, phi =   1.29, m = 153.73
   nuCandP4 pt =  48.71, y =  -0.72, phi =   2.29, m = -29.99
   theLepton pt = 171.50, y =  -1.04, phi =  -0.76, m =   0.14
   bJetCandP4 pt = 263.62, y =  -1.61, phi =  -1.05, m =  21.93
   hadTopCandP4 pt = 480.99, y =  -1.44, phi =  -0.92, m = 194.13
   nuCandP4 pt = 108.17, y =  -0.76, phi =  -0.37, m = -69.03
   theLepton pt =  74.39, y =   1.78, phi =   1.84, m =  -0.03
   bJetCandP4 pt = 257.20, y =   1.41, phi =   2.25, m =  21.49
   hadTopCandP4 pt = 668.87, y =   0.39, phi =  -1.00, m = 207.26
   nuCandP4 pt = 378.55, y =    nan, phi =   2.42, m = -1033.74
    ---> Event 118000
   theLepton pt = 162.29, y =  -0.09, phi =  -0.63, m =   0.14
   bJetCandP4 pt =  74.96, y =  -0.60, phi =  -0.71, m =   9.89
   hadTopCandP4 pt = 416.62, y =  -0.28, phi =  -0.43, m = 148.90
   nuCandP4 pt = 321.41, y =   0.12, phi =  -0.35, m = -39.33
   theLepton pt = 188.69, y =  -0.91, phi =  -3.02, m =  -0.06
   bJetCandP4 pt = 327.91, y =  -0.94, phi =  -2.64, m =  26.61
   hadTopCandP4 pt = 606.46, y =  -0.91, phi =  -2.90, m = 209.82
   nuCandP4 pt =  67.47, y =   0.17, phi =   1.26, m = -11.40
   theLepton pt =  60.00, y =   0.53, phi =   1.61, m =   0.14
   bJetCandP4 pt = 598.66, y =   0.68, phi =   1.60, m =  80.38
   hadTopCandP4 pt = 841.38, y =   0.73, phi =   1.58, m = 204.60
   nuCandP4 pt = 123.98, y =  -0.40, phi =   1.52, m = -46.80
   theLepton pt =  47.34, y =   0.60, phi =   0.20, m =   0.14
   bJetCandP4 pt = 641.63, y =   0.45, phi =   0.08, m = 133.88
   hadTopCandP4 pt = 1044.27, y =   0.56, phi =  -0.15, m = 445.60
   nuCandP4 pt =  19.50, y =    nan, phi =   2.02, m = -31.32
   theLepton pt = 557.91, y =  -1.16, phi =   2.86, m =   0.15
   bJetCandP4 pt = 156.52, y =  -1.34, phi =   2.62, m =  18.17
   hadTopCandP4 pt = 833.54, y =  -1.18, phi =   2.76, m = 196.29
   nuCandP4 pt =  87.03, y =  -1.89, phi =   2.68, m = -83.15
   theLepton pt =  35.70, y =   0.50, phi =   2.03, m =  -0.01
   bJetCandP4 pt = 443.74, y =  -0.02, phi =   1.69, m =  36.54
   hadTopCandP4 pt = 558.71, y =  -0.05, phi =   1.65, m = 179.49
   nuCandP4 pt = 512.85, y =   0.13, phi =   1.56, m = -67.97
   theLepton pt =  69.84, y =   1.49, phi =  -2.47, m =   0.14
   bJetCandP4 pt = 191.35, y =   0.39, phi =  -1.87, m =  17.24
   hadTopCandP4 pt = 480.49, y =   0.27, phi =   1.42, m = 183.58
   nuCandP4 pt = 145.48, y =  -0.38, phi =  -0.38, m = -53.18
   theLepton pt = 109.01, y =   0.74, phi =  -1.00, m =   0.14
   bJetCandP4 pt = 344.68, y =   0.76, phi =  -0.83, m =  66.37
   hadTopCandP4 pt = 594.86, y =   0.63, phi =  -0.84, m = 190.69
   nuCandP4 pt =  19.36, y =   0.02, phi =  -2.83, m =  -0.29
   theLepton pt =  41.05, y =   0.40, phi =  -2.87, m =   0.14
   bJetCandP4 pt = 803.38, y =   0.11, phi =  -3.07, m = 144.45
   hadTopCandP4 pt = 918.98, y =   0.15, phi =  -3.10, m = 254.35
   nuCandP4 pt =  63.53, y =   0.10, phi =   0.15, m =  -6.49
   theLepton pt =  32.92, y =  -0.34, phi =   1.86, m =   0.14
   bJetCandP4 pt = 745.20, y =  -0.16, phi =   1.95, m = 164.43
   hadTopCandP4 pt = 779.74, y =  -0.17, phi =   1.94, m = 178.96
   nuCandP4 pt =  44.79, y =   0.50, phi =  -1.80, m = -20.86
   theLepton pt =  82.81, y =  -0.02, phi =   1.34, m =   0.14
   bJetCandP4 pt = 800.61, y =   0.15, phi =   1.49, m = 130.70
   hadTopCandP4 pt = 945.06, y =   0.11, phi =   1.48, m = 200.59
   nuCandP4 pt =  34.41, y =  -0.01, phi =  -0.91, m =  -0.43
   theLepton pt =  30.53, y =   0.10, phi =  -1.96, m =   0.14
   bJetCandP4 pt = 671.69, y =   0.02, phi =  -1.93, m =  82.38
   hadTopCandP4 pt = 793.12, y =   0.08, phi =  -1.95, m = 179.05
   nuCandP4 pt = 103.90, y =    nan, phi =  -1.95, m = -162.57
   theLepton pt = 283.55, y =  -0.60, phi =  -2.92, m =   0.14
   bJetCandP4 pt = 286.46, y =  -0.33, phi =  -2.78, m =  28.83
   hadTopCandP4 pt = 754.90, y =  -0.56, phi =  -2.78, m = 226.89
   nuCandP4 pt = 118.72, y =   0.63, phi =   0.00, m = -66.27
   theLepton pt =  42.44, y =   0.62, phi =  -1.33, m =   0.14
   bJetCandP4 pt = 601.33, y =   0.51, phi =  -1.10, m = 144.93
   hadTopCandP4 pt = 695.14, y =   0.50, phi =  -1.11, m = 204.95
   nuCandP4 pt =  71.15, y =  -1.07, phi =  -1.09, m = -56.04
   theLepton pt =  65.41, y =  -0.53, phi =  -0.82, m =   0.14
   bJetCandP4 pt = 871.37, y =  -0.80, phi =  -0.72, m = 149.35
   hadTopCandP4 pt = 954.45, y =  -0.78, phi =  -0.72, m = 193.37
   nuCandP4 pt =  84.22, y =   0.23, phi =   2.22, m = -18.86
   theLepton pt =  47.15, y =   0.12, phi =  -1.87, m =   0.14
   bJetCandP4 pt = 845.88, y =  -0.02, phi =  -2.10, m = 162.74
   hadTopCandP4 pt = 935.00, y =  -0.00, phi =  -2.10, m = 211.64
   nuCandP4 pt =  30.63, y =    nan, phi =   2.17, m = -33.21
   theLepton pt = 136.40, y =  -0.38, phi =   0.26, m =  -0.05
   bJetCandP4 pt = 116.42, y =  -0.43, phi =  -0.37, m =  16.79
   hadTopCandP4 pt = 445.71, y =  -0.79, phi =  -2.95, m = 175.79
   nuCandP4 pt = 106.61, y =   0.28, phi =   0.31, m = -29.52
   theLepton pt = 185.80, y =   0.42, phi =  -0.13, m =   0.14
   bJetCandP4 pt = 690.46, y =   0.46, phi =   0.01, m = 143.94
   hadTopCandP4 pt = 899.25, y =   0.45, phi =  -0.02, m = 191.27
   nuCandP4 pt =  38.13, y =  -0.20, phi =  -2.85, m =  -7.48
   theLepton pt = 112.14, y =   0.34, phi =   2.49, m =  -0.02
   bJetCandP4 pt =  76.70, y =  -0.24, phi =  -2.51, m =  13.81
   hadTopCandP4 pt = 764.52, y =  -0.56, phi =   0.93, m = 195.75
   nuCandP4 pt =  45.48, y =  -0.09, phi =  -0.21, m =  -4.20
    ---> Event 119000
   theLepton pt = 154.73, y =   0.03, phi =  -3.14, m =   0.14
   bJetCandP4 pt = 390.29, y =   0.26, phi =   2.85, m =  66.58
   hadTopCandP4 pt = 617.29, y =   0.25, phi =   2.94, m = 196.40
   nuCandP4 pt = 101.20, y =  -0.12, phi =   2.51, m = -12.19
   theLepton pt =  35.87, y =  -0.03, phi =  -0.27, m =   0.14
   bJetCandP4 pt = 792.10, y =   0.04, phi =  -0.23, m = 113.21
   hadTopCandP4 pt = 946.40, y =   0.09, phi =  -0.22, m = 263.41
   nuCandP4 pt =  56.00, y =    nan, phi =   0.32, m = -121.15
   theLepton pt =  43.25, y =  -1.56, phi =   0.07, m =   0.14
   bJetCandP4 pt = 638.96, y =  -1.61, phi =  -0.15, m = 106.36
   hadTopCandP4 pt = 769.19, y =  -1.59, phi =  -0.18, m = 182.64
   nuCandP4 pt =  58.12, y =  -0.10, phi =  -0.04, m =  -5.68
   theLepton pt = 166.18, y =  -0.45, phi =  -1.31, m =   0.14
   bJetCandP4 pt = 452.67, y =  -0.19, phi =  -1.65, m =  31.58
   hadTopCandP4 pt = 743.17, y =  -0.37, phi =  -1.53, m = 248.41
   nuCandP4 pt = 160.95, y =  -0.02, phi =  -1.54, m =  -3.38
   theLepton pt = 208.43, y =  -1.04, phi =   2.62, m =   0.14
   bJetCandP4 pt = 581.30, y =  -0.96, phi =   2.51, m =  81.45
   hadTopCandP4 pt = 926.05, y =  -0.93, phi =   2.55, m = 202.30
   nuCandP4 pt =  26.12, y =  -0.44, phi =  -1.83, m = -10.91
   theLepton pt =  39.31, y =  -0.10, phi =   0.76, m =   0.14
   bJetCandP4 pt = 367.54, y =  -0.06, phi =   0.58, m =  71.84
   hadTopCandP4 pt = 575.17, y =  -0.10, phi =   0.73, m = 205.92
   nuCandP4 pt = 122.23, y =    nan, phi =   1.27, m = -126.17
   theLepton pt =  80.63, y =  -0.47, phi =  -2.39, m =  -0.02
   bJetCandP4 pt = 161.83, y =  -0.17, phi =  -2.20, m =  27.81
   hadTopCandP4 pt = 435.36, y =  -0.52, phi =  -1.03, m = 146.52
   nuCandP4 pt = 237.00, y =  -0.10, phi =   2.35, m = -23.02
   theLepton pt =  30.98, y =   0.76, phi =  -0.94, m =   0.14
   bJetCandP4 pt = 411.16, y =   0.21, phi =  -0.40, m =  30.27
   hadTopCandP4 pt = 550.75, y =   0.18, phi =  -0.50, m = 180.83
   nuCandP4 pt =  67.42, y =  -0.56, phi =   0.29, m = -34.31
   theLepton pt = 160.54, y =   0.15, phi =  -2.81, m =   0.03
   bJetCandP4 pt = 212.12, y =   0.55, phi =   3.13, m =  24.37
   hadTopCandP4 pt = 637.41, y =   0.08, phi =  -2.98, m = 292.64
   nuCandP4 pt = 180.24, y =  -0.27, phi =  -3.03, m = -47.88
   theLepton pt =  39.31, y =   0.35, phi =  -0.88, m =   0.14
   bJetCandP4 pt = 568.07, y =   0.27, phi =  -0.74, m =  81.30
   hadTopCandP4 pt = 756.29, y =   0.25, phi =  -0.66, m = 190.47
   nuCandP4 pt =  25.22, y =    nan, phi =   2.85, m = -37.54
   theLepton pt = 118.76, y =   1.25, phi =  -1.02, m =   0.14
   bJetCandP4 pt = 247.37, y =   1.14, phi =  -1.05, m =  48.29
   hadTopCandP4 pt = 491.51, y =   1.11, phi =  -0.95, m = 162.81
   nuCandP4 pt = 166.85, y =   0.95, phi =  -0.97, m = -123.41
   theLepton pt = 183.85, y =   1.19, phi =   2.55, m =   0.14
   bJetCandP4 pt = 656.95, y =   1.12, phi =   2.43, m = 112.03
   hadTopCandP4 pt = 949.61, y =   1.12, phi =   2.44, m = 259.73
   nuCandP4 pt =  38.86, y =  -0.28, phi =  -1.48, m = -10.56
   theLepton pt =  50.14, y =  -0.43, phi =  -1.07, m =   0.14
   bJetCandP4 pt = 165.06, y =  -0.59, phi =  -0.10, m =  20.93
   hadTopCandP4 pt = 665.71, y =  -0.47, phi =   1.54, m = 174.66
   nuCandP4 pt =  41.86, y =   0.74, phi =   0.46, m = -26.28
   theLepton pt =  58.06, y =   0.74, phi =   1.13, m =   0.14
   bJetCandP4 pt = 739.89, y =   0.72, phi =   1.23, m =  91.86
   hadTopCandP4 pt = 948.09, y =   0.74, phi =   1.27, m = 211.70
   nuCandP4 pt =  65.41, y =  -0.55, phi =   0.95, m = -32.54
   theLepton pt =  43.87, y =   0.03, phi =  -1.35, m =   0.14
   bJetCandP4 pt = 758.16, y =   0.09, phi =  -1.41, m = 129.45
   hadTopCandP4 pt = 898.85, y =   0.09, phi =  -1.37, m = 220.88
   nuCandP4 pt = 121.04, y =    nan, phi =  -1.19, m = -145.51
   theLepton pt =  68.13, y =   0.89, phi =   0.45, m =   0.14
   bJetCandP4 pt = 663.31, y =   0.68, phi =   0.49, m = 119.39
   hadTopCandP4 pt = 855.04, y =   0.72, phi =   0.50, m = 185.11
   nuCandP4 pt = 128.49, y =   0.06, phi =   0.52, m =  -7.81
   theLepton pt =  56.32, y =  -0.06, phi =  -1.96, m =   0.14
   bJetCandP4 pt = 349.87, y =  -0.04, phi =  -2.05, m =  54.12
   hadTopCandP4 pt = 526.65, y =   0.09, phi =  -2.00, m = 165.70
   nuCandP4 pt = 115.03, y =    nan, phi =  -2.04, m = -117.43
    ---> Event 120000
   theLepton pt = 179.82, y =  -1.68, phi =  -3.10, m =   0.14
   bJetCandP4 pt = 203.06, y =  -1.63, phi =   3.07, m =  39.88
   hadTopCandP4 pt = 878.20, y =  -0.45, phi =   0.13, m = 291.67
   nuCandP4 pt = 450.10, y =    nan, phi =  -2.90, m = -947.42
   theLepton pt =  50.14, y =   0.35, phi =   0.97, m =   0.14
   bJetCandP4 pt = 710.55, y =   0.58, phi =   0.70, m = 130.27
   hadTopCandP4 pt = 881.37, y =   0.57, phi =   0.66, m = 269.74
   nuCandP4 pt =  68.43, y =   0.02, phi =  -2.63, m =  -1.05
   theLepton pt =  67.57, y =  -0.77, phi =  -1.03, m =   0.14
   bJetCandP4 pt = 504.66, y =  -0.69, phi =  -0.99, m =  75.14
   hadTopCandP4 pt = 730.36, y =  -0.66, phi =  -1.09, m = 210.16
   nuCandP4 pt =  24.47, y =   1.45, phi =  -0.07, m = -21.92
   theLepton pt = 147.00, y =   0.34, phi =   0.44, m =   0.14
   bJetCandP4 pt = 654.89, y =   0.37, phi =   0.21, m = 151.05
   hadTopCandP4 pt = 998.23, y =   0.40, phi =   0.17, m = 346.13
   nuCandP4 pt =  84.75, y =  -0.00, phi =  -0.20, m =  -0.11
   theLepton pt =  42.11, y =  -1.94, phi =   0.03, m =   0.14
   bJetCandP4 pt = 361.47, y =  -1.49, phi =   0.50, m =  61.37
   hadTopCandP4 pt = 425.01, y =  -1.54, phi =   0.48, m = 135.31
   nuCandP4 pt = 516.01, y =    nan, phi =   0.10, m = -989.62
   theLepton pt = 213.68, y =  -1.50, phi =   0.35, m =   0.09
   bJetCandP4 pt = 270.29, y =  -1.27, phi =  -0.21, m =  22.02
   hadTopCandP4 pt = 550.40, y =  -1.40, phi =   0.00, m = 213.38
   nuCandP4 pt =  35.64, y =   0.83, phi =  -2.06, m = -24.20
   theLepton pt =  68.39, y =   0.77, phi =  -0.61, m =   0.14
   bJetCandP4 pt = 707.94, y =   0.69, phi =  -0.68, m =  77.96
   hadTopCandP4 pt = 982.53, y =   0.69, phi =  -0.73, m = 212.88
   nuCandP4 pt =  21.49, y =    nan, phi =   0.36, m = -22.39
   theLepton pt = 336.44, y =   0.30, phi =   0.17, m =   0.14
   bJetCandP4 pt = 383.29, y =   0.32, phi =   0.06, m =  59.18
   hadTopCandP4 pt = 868.31, y =   0.25, phi =   0.10, m = 178.21
   nuCandP4 pt =  28.28, y =  -0.20, phi =   0.84, m =  -5.65
   theLepton pt =  53.37, y =  -0.03, phi =   0.05, m =   0.14
   bJetCandP4 pt = 669.14, y =  -0.10, phi =   0.13, m = 104.92
   hadTopCandP4 pt = 785.90, y =  -0.13, phi =   0.14, m = 176.72
   nuCandP4 pt =  43.15, y =    nan, phi =   0.20, m = -90.84
   theLepton pt =  65.11, y =  -0.18, phi =  -0.11, m =   0.14
   bJetCandP4 pt = 252.60, y =   0.57, phi =   0.24, m =  28.98
   hadTopCandP4 pt = 470.26, y =   1.21, phi =  -2.18, m = 192.70
